report_date,net
2015-06-02,111638.0
2015-06-09,79382.0
2015-06-16,81613.0
2015-06-23,98756.0
2015-06-30,69773.0
2015-07-07,50610.0
2015-07-14,48984.0
2015-07-21,23568.0
2015-07-28,23878.0
2015-08-04,27647.0
2015-08-11,32303.0
2015-08-18,45073.0
2015-08-25,76718.0
2015-09-01,77773.0
2015-09-08,59809.0
2015-09-15,36091.0
2015-09-22,59363.0
2015-09-29,78746.0
2015-10-06,92820.0
2015-10-13,126533.0
2015-10-20,162800.0
2015-10-27,162728.0
2015-11-03,113651.0
2015-11-10,64776.0
2015-11-17,28963.0
2015-11-24,20243.0
2015-12-01,13041.0
2015-12-08,24497.0
2015-12-15,20313.0
2015-12-22,32184.0
2015-12-29,23311.0
2016-01-05,30587.0
2016-01-12,48247.0
2016-01-19,47072.0
2016-01-26,68731.0
2016-02-02,83865.0
2016-02-09,125386.0
2016-02-16,148626.0
2016-02-23,178979.0
2016-03-01,183616.0
2016-03-08,212857.0
2016-03-15,203422.0
2016-03-22,216341.0
2016-03-29,214114.0
2016-04-05,213348.0
2016-04-12,242724.0
2016-04-19,245568.0
2016-04-26,243343.0
2016-05-03,299896.0
2016-05-10,293409.0
2016-05-17,298651.0
2016-05-24,234075.0
2016-05-31,215637.0
2016-06-07,250677.0
2016-06-14,306040.0
2016-06-21,316525.0
2016-06-28,329783.0
2016-07-05,347745.0
2016-07-12,329268.0
2016-07-19,318788.0
2016-07-26,305505.0
2016-08-02,326264.0
2016-08-09,312721.0
2016-08-16,312438.0
2016-08-23,322699.0
2016-08-30,291708.0
2016-09-06,330123.0
2016-09-13,302326.0
2016-09-20,272655.0
2016-09-27,311122.0
2016-10-04,261646.0
2016-10-11,210597.0
2016-10-18,194895.0
2016-10-25,212413.0
2016-11-01,224907.0
2016-11-08,223148.0
2016-11-15,174738.0
2016-11-22,158715.0
2016-11-29,142706.0
2016-12-06,127655.0
2016-12-13,120176.0
2016-12-20,103618.0
2016-12-27,91185.0
2017-01-03,90118.0
2017-01-10,106526.0
2017-01-17,106881.0
2017-01-24,107324.0
2017-01-31,119093.0
2017-02-07,121369.0
2017-02-14,110437.0
2017-02-21,129253.0
2017-02-28,168104.0
2017-03-07,131501.0
