report_date,net
2019-04-02,-68820.0
2019-04-09,-62666.0
2019-04-16,-70193.0
2019-04-23,-66070.0
2019-04-30,-60585.0
2019-05-07,-67489.0
2019-05-14,-62624.0
2019-05-21,-58609.0
2019-05-28,-49447.0
2019-06-04,-25349.0
2019-06-11,-24992.0
2019-06-18,-27343.0
2019-06-25,-22152.0
2019-07-02,-7804.0
2019-07-09,-101.0
2019-07-16,-3508.0
2019-07-23,-6298.0
2019-07-30,-17541.0
2019-08-06,-22283.0
2019-08-13,-28217.0
2019-08-20,-36212.0
2019-08-27,-35334.0
2019-09-03,-41631.0
2019-09-10,-39767.0
2019-09-17,-28791.0
2019-09-24,-30932.0
2019-10-01,-29795.0
2019-10-08,-41373.0
2019-10-15,-52986.0
2019-10-22,-50621.0
2019-10-29,-45692.0
2019-11-05,-29233.0
2019-11-12,-4187.0
2019-11-19,-2177.0
2019-11-26,11222.0
2019-12-03,20958.0
2019-12-10,37611.0
2019-12-17,43587.0
2019-12-24,46805.0
2019-12-31,46860.0
2020-01-07,45384.0
2020-01-14,39610.0
2020-01-21,36864.0
2020-01-28,27131.0
2020-02-04,13555.0
2020-02-11,-3626.0
2020-02-18,-5114.0
2020-02-25,-4697.0
2020-03-03,10345.0
2020-03-10,12629.0
2020-03-17,8879.0
2020-03-24,15861.0
2020-03-31,24060.0
2020-04-07,23095.0
2020-04-14,24207.0
2020-04-21,24610.0
2020-04-28,20026.0
2020-05-05,16657.0
2020-05-12,17994.0
2020-05-19,17133.0
2020-05-26,12418.0
2020-06-02,359.0
2020-06-09,-6949.0
2020-06-16,-13893.0
2020-06-23,-17550.0
2020-06-30,-15361.0
2020-07-07,-13174.0
2020-07-14,-13426.0
2020-07-21,-10711.0
2020-07-28,6140.0
2020-08-04,26258.0
2020-08-11,32053.0
2020-08-18,36378.0
2020-08-25,42753.0
2020-09-01,52290.0
2020-09-08,57441.0
2020-09-15,60402.0
2020-09-22,55593.0
2020-09-29,47665.0
2020-10-06,40102.0
2020-10-13,39082.0
2020-10-20,33471.0
2020-10-27,27229.0
2020-11-03,19614.0
2020-11-10,15844.0
2020-11-17,24245.0
2020-11-24,32989.0
2020-12-01,34243.0
2020-12-08,33606.0
2020-12-15,37706.0
2020-12-21,39719.0
2020-12-29,41981.0
2021-01-05,42001.0
2021-01-12,35965.0
2021-01-19,44669.0
2021-01-26,43989.0
2021-02-02,45031.0
2021-02-09,41646.0
2021-02-16,39849.0
2021-02-23,57041.0
2021-03-02,57985.0
2021-03-09,50372.0
2021-03-16,48371.0
2021-03-23,40246.0
2021-03-30,28314.0
2021-04-06,22108.0
2021-04-13,27255.0
2021-04-20,35284.0
2021-04-27,54409.0
2021-05-04,56107.0
2021-05-11,57344.0
2021-05-18,58134.0
2021-05-25,58573.0
2021-06-01,64466.0
2021-06-08,61689.0
2021-06-15,55801.0
2021-06-22,46758.0
2021-06-29,51567.0
2021-07-06,44477.0
2021-07-13,41254.0
2021-07-20,53825.0
2021-07-27,52269.0
2021-08-03,53316.0
2021-08-10,49000.0
2021-08-17,50331.0
2021-08-24,49934.0
2021-08-31,53063.0
2021-09-07,53253.0
2021-09-14,50692.0
2021-09-21,52566.0
2021-09-28,57428.0
2021-10-05,59921.0
2021-10-12,64710.0
2021-10-19,63032.0
2021-10-26,63009.0
2021-11-02,60242.0
2021-11-09,57310.0
2021-11-16,63967.0
2021-11-23,66063.0
2021-11-30,64648.0
2021-12-07,63090.0
2021-12-14,60981.0
2021-12-21,57639.0
2021-12-28,56922.0
2022-01-04,56586.0
2022-01-11,61189.0
2022-01-18,65770.0
2022-01-25,64944.0
2022-02-01,63867.0
2022-02-08,68939.0
2022-02-15,72005.0
2022-02-22,69042.0
2022-03-01,61452.0
2022-03-08,48636.0
2022-03-15,37187.0
2022-03-22,34436.0
2022-03-29,30991.0
2022-04-05,38234.0
2022-04-12,44375.0
2022-04-19,36612.0
2022-04-26,36281.0
2022-05-03,35424.0
2022-05-10,26135.0
2022-05-17,35653.0
2022-05-24,32659.0
2022-05-31,40337.0
2022-06-07,45865.0
2022-06-14,41698.0
2022-06-21,44810.0
2022-06-28,39512.0
2022-07-05,41241.0
2022-07-12,31717.0
2022-07-19,24949.0
2022-07-26,25866.0
2022-08-02,24590.0
2022-08-09,27822.0
2022-08-16,32201.0
2022-08-23,37221.0
2022-08-30,48152.0
2022-09-06,46668.0
2022-09-13,41105.0
