report_date,net
2015-12-22,22332.0
2015-12-29,19872.0
2016-01-05,20559.0
2016-01-12,21451.0
2016-01-19,27878.0
2016-01-26,36066.0
2016-02-02,37448.0
2016-02-09,50081.0
2016-02-16,56806.0
2016-02-23,59770.0
2016-03-01,54121.0
2016-03-08,57971.0
2016-03-15,57020.0
2016-03-22,62747.0
2016-03-29,53902.0
2016-04-05,51435.0
2016-04-12,62746.0
2016-04-19,72316.0
2016-04-26,79313.0
2016-05-03,75661.0
2016-05-10,80275.0
2016-05-17,77114.0
2016-05-24,67136.0
2016-05-31,62861.0
2016-06-07,58455.0
2016-06-14,71128.0
2016-06-21,82111.0
2016-06-28,85817.0
2016-07-05,87562.0
2016-07-12,90135.0
2016-07-19,97128.0
2016-07-26,98802.0
2016-08-02,96782.0
2016-08-09,94555.0
2016-08-16,88800.0
2016-08-23,86768.0
2016-08-30,87325.0
2016-09-06,92141.0
2016-09-13,84775.0
2016-09-20,85965.0
2016-09-27,87948.0
2016-10-04,78601.0
2016-10-11,65537.0
2016-10-18,61996.0
2016-10-25,59872.0
2016-11-01,65449.0
2016-11-08,68971.0
2016-11-15,65397.0
2016-11-22,60492.0
2016-11-29,59219.0
2016-12-06,59261.0
2016-12-13,67104.0
2016-12-20,60924.0
2016-12-27,58787.0
2017-01-03,61085.0
2017-01-10,64273.0
2017-01-17,68768.0
2017-01-24,69908.0
2017-01-31,75246.0
2017-02-07,77172.0
2017-02-14,83864.0
2017-02-21,86783.0
2017-02-28,94835.0
2017-03-07,93740.0
2017-03-14,83231.0
2017-03-21,79717.0
2017-03-28,91450.0
2017-04-04,102469.0
2017-04-11,107003.0
2017-04-18,105462.0
2017-04-25,94428.0
2017-05-02,71812.0
2017-05-09,54061.0
2017-05-16,43075.0
2017-05-23,50784.0
2017-05-30,60439.0
2017-06-06,65310.0
2017-06-13,60262.0
2017-06-20,45654.0
2017-06-27,35101.0
2017-07-03,25564.0
